student_id,roll_number,full_name,email,department,semester,created_at
27285,23062443,Nikhil Mehta,23062443@college.edu,ME,3,2026-04-16 16:13:15
27288,23057880,Dev Sharma,23057880@college.edu,EEE,5,2026-04-16 16:13:15
27304,23050423,Pooja Patel,23050423@college.edu,ME,3,2026-04-16 16:13:15
27306,23068915,Arjun Verma,23068915@college.edu,CSE,5,2026-04-16 16:13:15
27314,23076100,Siddharth Sharma,23076100@college.edu,ECE,1,2026-04-16 16:13:15
27317,23064362,Krishna Patel,23064362@college.edu,ME,4,2026-04-16 16:13:15
27321,23064925,Dev Menon,23064925@college.edu,EEE,3,2026-04-16 16:13:15
27323,23061709,Dev Thakur,23061709@college.edu,ECE,2,2026-04-16 16:13:15
27324,23055138,Meera Jain,23055138@college.edu,ECE,5,2026-04-16 16:13:15
27325,23078968,Pooja Reddy,23078968@college.edu,CSE,8,2026-04-16 16:13:15
27331,23055525,Kavya Agarwal,23055525@college.edu,CSE,4,2026-04-16 16:13:15
27334,23069832,Ritesh Ghosh,23069832@college.edu,ME,6,2026-04-16 16:13:15
27338,23052714,Meera Joshi,23052714@college.edu,IT,4,2026-04-16 16:13:15
27342,23069745,Ritika Menon,23069745@college.edu,IT,4,2026-04-16 16:13:15
27350,23054095,Siddharth Sharma,23054095@college.edu,IT,2,2026-04-16 16:13:15
27355,23057853,Om Iyer,23057853@college.edu,IT,8,2026-04-16 16:13:15
27361,23067762,Aditya Reddy,23067762@college.edu,CSE,1,2026-04-16 16:13:15
27364,23067901,Sai Ghosh,23067901@college.edu,IT,8,2026-04-16 16:13:15
27368,23056649,Vivaan Thakur,23056649@college.edu,EEE,7,2026-04-16 16:13:15
27370,23076138,Mohit Jain,23076138@college.edu,ECE,8,2026-04-16 16:13:15
27374,23054728,Siddharth Joshi,23054728@college.edu,ECE,1,2026-04-16 16:13:15
27379,23053462,Ritesh Nair,23053462@college.edu,IT,2,2026-04-16 16:13:15
27380,23071663,Arjun Kapoor,23071663@college.edu,ECE,6,2026-04-16 16:13:15
27381,23075149,Nikhil Agarwal,23075149@college.edu,ME,6,2026-04-16 16:13:15
27382,23078279,Aditya Thakur,23078279@college.edu,EEE,4,2026-04-16 16:13:15
27390,23052843,Ishaan Ghosh,23052843@college.edu,IT,8,2026-04-16 16:13:15
27393,23077665,Mohit Das,23077665@college.edu,ECE,2,2026-04-16 16:13:15
27395,23054589,Ritika Kapoor,23054589@college.edu,CSE,5,2026-04-16 16:13:15
27396,23057148,Rahul Verma,23057148@college.edu,ME,6,2026-04-16 16:13:15
27400,23075972,Vivaan Nair,23075972@college.edu,ECE,6,2026-04-16 16:13:15
27411,23063378,Yash Bansal,23063378@college.edu,EEE,3,2026-04-16 16:13:15
27415,23055498,Meera Patel,23055498@college.edu,IT,8,2026-04-16 16:13:15
27418,23078190,Rohan Dubey,23078190@college.edu,CSE,1,2026-04-16 16:13:15
27419,23058461,Aditya Jain,23058461@college.edu,EEE,1,2026-04-16 16:13:15
27432,23068454,Krishna Rao,23068454@college.edu,ME,3,2026-04-16 16:13:15
27435,23071576,Aarav Nair,23071576@college.edu,IT,5,2026-04-16 16:13:15
27437,23063542,Varun Jain,23063542@college.edu,ME,3,2026-04-16 16:13:15
27439,23069711,Ananya Jain,23069711@college.edu,ECE,5,2026-04-16 16:13:15
27449,23062973,Yash Kapoor,23062973@college.edu,IT,8,2026-04-16 16:13:15
27452,23061837,Deepak Ghosh,23061837@college.edu,EEE,3,2026-04-16 16:13:15
27461,23061115,Rahul Reddy,23061115@college.edu,ECE,7,2026-04-16 16:13:15
27480,23052841,Ritesh Rao,23052841@college.edu,ME,8,2026-04-16 16:13:15
27488,23072441,Ananya Menon,23072441@college.edu,EEE,1,2026-04-16 16:13:15
27492,23064217,Rohan Choudhary,23064217@college.edu,CSE,7,2026-04-16 16:13:15
27493,23069649,Tanmay Khanna,23069649@college.edu,ECE,8,2026-04-16 16:13:15
27495,23077890,Arjun Choudhary,23077890@college.edu,ECE,4,2026-04-16 16:13:15
27502,23060052,Mohit Mehta,23060052@college.edu,IT,4,2026-04-16 16:13:15
27507,23063572,Rohan Das,23063572@college.edu,ECE,2,2026-04-16 16:13:15
27519,23063942,Pooja Rao,23063942@college.edu,ECE,3,2026-04-16 16:13:15
27525,23075511,Meera Menon,23075511@college.edu,EEE,3,2026-04-16 16:13:15
27534,23071770,Tanmay Agarwal,23071770@college.edu,CSE,6,2026-04-16 16:13:15
27553,23061081,Harsh Joshi,23061081@college.edu,EEE,4,2026-04-16 16:13:15
27556,23051419,Kunal Verma,23051419@college.edu,IT,2,2026-04-16 16:13:15
27559,23057295,Ishaan Kapoor,23057295@college.edu,ME,7,2026-04-16 16:13:15
27562,23053656,Kunal Agarwal,23053656@college.edu,ECE,6,2026-04-16 16:13:15
27575,23059411,Om Joshi,23059411@college.edu,IT,7,2026-04-16 16:13:15
27576,23055123,Ananya Verma,23055123@college.edu,ME,7,2026-04-16 16:13:15
27577,23075738,Vivaan Khanna,23075738@college.edu,ME,2,2026-04-16 16:13:15
27580,23066097,Krishna Choudhary,23066097@college.edu,ME,8,2026-04-16 16:13:15
27582,23074400,Aarav Khanna,23074400@college.edu,ME,4,2026-04-16 16:13:15
27585,23063839,Ananya Bansal,23063839@college.edu,CSE,6,2026-04-16 16:13:15
27597,23054008,Deepak Agarwal,23054008@college.edu,ME,2,2026-04-16 16:13:15
27599,23053139,Ishaan Joshi,23053139@college.edu,EEE,4,2026-04-16 16:13:15
27607,23052554,Nikhil Mehta,23052554@college.edu,IT,8,2026-04-16 16:13:15
27617,23072387,Harsh Jain,23072387@college.edu,ME,3,2026-04-16 16:13:15
27618,23073333,Tanmay Menon,23073333@college.edu,IT,1,2026-04-16 16:13:15
27620,23068420,Arjun Dubey,23068420@college.edu,EEE,3,2026-04-16 16:13:15
27622,23061259,Om Verma,23061259@college.edu,ECE,5,2026-04-16 16:13:15
27624,23062940,Neha Choudhary,23062940@college.edu,EEE,7,2026-04-16 16:13:15
27625,23051287,Om Sharma,23051287@college.edu,IT,2,2026-04-16 16:13:15
27629,23077561,Ritika Iyer,23077561@college.edu,EEE,6,2026-04-16 16:13:15
27634,23060597,Manav Reddy,23060597@college.edu,IT,3,2026-04-16 16:13:15
27639,23058419,Harsh Patel,23058419@college.edu,IT,8,2026-04-16 16:13:15
27641,23055977,Meera Sharma,23055977@college.edu,EEE,7,2026-04-16 16:13:15
27643,23078725,Om Pandey,23078725@college.edu,IT,8,2026-04-16 16:13:15
27653,23064735,Meera Thakur,23064735@college.edu,ECE,8,2026-04-16 16:13:15
27665,23066484,Siddharth Jain,23066484@college.edu,CSE,6,2026-04-16 16:13:15
27669,23072888,Varun Menon,23072888@college.edu,EEE,5,2026-04-16 16:13:15
27674,23050549,Diya Mehta,23050549@college.edu,ME,7,2026-04-16 16:13:15
27675,23059496,Mohit Mehta,23059496@college.edu,ECE,8,2026-04-16 16:13:15
27679,23060477,Tanmay Pandey,23060477@college.edu,IT,4,2026-04-16 16:13:15
27682,23057901,Ananya Khanna,23057901@college.edu,EEE,1,2026-04-16 16:13:15
27689,23070558,Ritika Patel,23070558@college.edu,EEE,5,2026-04-16 16:13:15
27695,23067949,Kunal Das,23067949@college.edu,CSE,6,2026-04-16 16:13:15
27702,23054711,Dev Choudhary,23054711@college.edu,IT,5,2026-04-16 16:13:15
27704,23051368,Deepak Dubey,23051368@college.edu,IT,7,2026-04-16 16:13:15
27709,23050049,Om Dubey,23050049@college.edu,ECE,7,2026-04-16 16:13:15
27710,23072081,Varun Menon,23072081@college.edu,CSE,8,2026-04-16 16:13:15
27714,23069352,Tanmay Bansal,23069352@college.edu,IT,8,2026-04-16 16:13:15
27717,23057410,Meera Rao,23057410@college.edu,EEE,7,2026-04-16 16:13:15
27729,23057572,Manav Choudhary,23057572@college.edu,CSE,1,2026-04-16 16:13:15
27737,23074204,Diya Menon,23074204@college.edu,ECE,2,2026-04-16 16:13:15
27743,23068828,Sai Ghosh,23068828@college.edu,CSE,6,2026-04-16 16:13:15
27746,23079197,Sneha Khanna,23079197@college.edu,EEE,8,2026-04-16 16:13:15
27759,23059063,Varun Iyer,23059063@college.edu,IT,3,2026-04-16 16:13:15
27773,23069242,Aditya Patel,23069242@college.edu,EEE,8,2026-04-16 16:13:15
27774,23074590,Rohan Gupta,23074590@college.edu,CSE,6,2026-04-16 16:13:15
27781,23064966,Manav Thakur,23064966@college.edu,ECE,5,2026-04-16 16:13:15
27784,23055107,Krishna Gupta,23055107@college.edu,CSE,4,2026-04-16 16:13:15
27794,23056463,Krishna Nair,23056463@college.edu,ME,4,2026-04-16 16:13:15
27799,23076727,Meera Agarwal,23076727@college.edu,ME,8,2026-04-16 16:13:15
27803,23060408,Varun Bansal,23060408@college.edu,ME,4,2026-04-16 16:13:15
27804,23068611,Siddharth Nair,23068611@college.edu,EEE,7,2026-04-16 16:13:15
27805,23060357,Ananya Agarwal,23060357@college.edu,EEE,4,2026-04-16 16:13:15
27811,23075355,Kunal Reddy,23075355@college.edu,ME,3,2026-04-16 16:13:15
27816,23051783,Pooja Bansal,23051783@college.edu,EEE,6,2026-04-16 16:13:15
27819,23069387,Manav Menon,23069387@college.edu,ECE,3,2026-04-16 16:13:15
27820,23052684,Manav Bansal,23052684@college.edu,ME,6,2026-04-16 16:13:15
27822,23079954,Deepak Nair,23079954@college.edu,CSE,2,2026-04-16 16:13:15
27826,23079114,Om Nair,23079114@college.edu,IT,7,2026-04-16 16:13:15
27827,23053995,Priya Iyer,23053995@college.edu,ME,3,2026-04-16 16:13:15
27831,23076060,Harsh Joshi,23076060@college.edu,CSE,3,2026-04-16 16:13:15
27836,23074176,Meera Das,23074176@college.edu,CSE,1,2026-04-16 16:13:15
27853,23062425,Yash Ghosh,23062425@college.edu,CSE,7,2026-04-16 16:13:15
27871,23055942,Aditi Verma,23055942@college.edu,ME,3,2026-04-16 16:13:15
27876,23057837,Sneha Gupta,23057837@college.edu,ECE,3,2026-04-16 16:13:15
27877,23060536,Sai Bansal,23060536@college.edu,ME,7,2026-04-16 16:13:15
27888,23078412,Deepak Menon,23078412@college.edu,ME,6,2026-04-16 16:13:15
27899,23059606,Kunal Reddy,23059606@college.edu,ME,8,2026-04-16 16:13:15
27916,23069003,Nikhil Menon,23069003@college.edu,ME,6,2026-04-16 16:13:15
27922,23050441,Krishna Verma,23050441@college.edu,IT,7,2026-04-16 16:13:15
27926,23052368,Tanmay Pandey,23052368@college.edu,CSE,2,2026-04-16 16:13:15
27932,23068258,Ananya Patel,23068258@college.edu,ME,2,2026-04-16 16:13:15
27934,23072884,Om Thakur,23072884@college.edu,IT,7,2026-04-16 16:13:15
27945,23065297,Meera Agarwal,23065297@college.edu,ECE,8,2026-04-16 16:13:15
27948,23079041,Sai Verma,23079041@college.edu,ME,1,2026-04-16 16:13:15
27958,23076893,Neha Sinha,23076893@college.edu,CSE,4,2026-04-16 16:13:15
27961,23052909,Yash Khanna,23052909@college.edu,ECE,1,2026-04-16 16:13:15
27971,23074423,Arjun Gupta,23074423@college.edu,IT,4,2026-04-16 16:13:15
27975,23077286,Pooja Rao,23077286@college.edu,CSE,3,2026-04-16 16:13:15
27976,23074329,Krishna Reddy,23074329@college.edu,ME,5,2026-04-16 16:13:15
27977,23076177,Kunal Joshi,23076177@college.edu,EEE,1,2026-04-16 16:13:15
27981,23063209,Tanmay Sharma,23063209@college.edu,CSE,1,2026-04-16 16:13:15
27988,23058501,Varun Verma,23058501@college.edu,EEE,4,2026-04-16 16:13:15
27990,23058263,Pooja Thakur,23058263@college.edu,CSE,5,2026-04-16 16:13:15
27991,23068317,Deepak Ghosh,23068317@college.edu,ME,5,2026-04-16 16:13:15
28006,23077469,Mohit Kapoor,23077469@college.edu,ME,3,2026-04-16 16:13:15
28014,23064500,Siddharth Khanna,23064500@college.edu,IT,4,2026-04-16 16:13:15
28015,23076178,Kavya Ghosh,23076178@college.edu,ME,6,2026-04-16 16:13:15
28022,23073136,Aman Ghosh,23073136@college.edu,ME,8,2026-04-16 16:13:15
28023,23071384,Ritesh Mehta,23071384@college.edu,IT,6,2026-04-16 16:13:15
28030,23068266,Aarav Rao,23068266@college.edu,EEE,8,2026-04-16 16:13:15
28031,23056344,Vivaan Agarwal,23056344@college.edu,ECE,6,2026-04-16 16:13:15
28032,23076457,Sneha Reddy,23076457@college.edu,ME,5,2026-04-16 16:13:15
28037,23073903,Aditya Agarwal,23073903@college.edu,ME,1,2026-04-16 16:13:15
28043,23062992,Krishna Jain,23062992@college.edu,CSE,5,2026-04-16 16:13:15
28044,23065730,Dev Jain,23065730@college.edu,CSE,7,2026-04-16 16:13:15
28046,23073275,Aditya Patel,23073275@college.edu,ME,4,2026-04-16 16:13:15
28049,23063587,Kavya Jain,23063587@college.edu,ECE,4,2026-04-16 16:13:15
28056,23068095,Pooja Ghosh,23068095@college.edu,ME,5,2026-04-16 16:13:15
28057,23079605,Rohan Khanna,23079605@college.edu,ME,8,2026-04-16 16:13:15
28070,23067701,Rohan Dubey,23067701@college.edu,IT,5,2026-04-16 16:13:15
28079,23078631,Ananya Khanna,23078631@college.edu,EEE,4,2026-04-16 16:13:15
28082,23062450,Mohit Verma,23062450@college.edu,EEE,4,2026-04-16 16:13:15
28085,23059572,Kunal Menon,23059572@college.edu,EEE,5,2026-04-16 16:13:15
28092,23070959,Ritika Bansal,23070959@college.edu,EEE,4,2026-04-16 16:13:15
28099,23065279,Sneha Ghosh,23065279@college.edu,IT,3,2026-04-16 16:13:15
28111,23064308,Yash Choudhary,23064308@college.edu,EEE,7,2026-04-16 16:13:15
28118,23053953,Ishaan Verma,23053953@college.edu,ME,4,2026-04-16 16:13:15
28124,23069382,Aditi Jain,23069382@college.edu,EEE,2,2026-04-16 16:13:15
28126,23064297,Neha Rao,23064297@college.edu,EEE,3,2026-04-16 16:13:15
28130,23067107,Dev Bansal,23067107@college.edu,IT,1,2026-04-16 16:13:15
28143,23072073,Vivaan Dubey,23072073@college.edu,EEE,5,2026-04-16 16:13:15
28156,23073340,Ananya Thakur,23073340@college.edu,ME,6,2026-04-16 16:13:15
28157,23056813,Kavya Das,23056813@college.edu,ME,4,2026-04-16 16:13:15
28158,23068984,Manav Dubey,23068984@college.edu,ME,3,2026-04-16 16:13:15
28164,23050681,Deepak Nair,23050681@college.edu,ECE,4,2026-04-16 16:13:15
28167,23054764,Rahul Patel,23054764@college.edu,IT,5,2026-04-16 16:13:15
28168,23052471,Om Dubey,23052471@college.edu,IT,5,2026-04-16 16:13:15
28173,23057096,Tanmay Mehta,23057096@college.edu,IT,6,2026-04-16 16:13:15
28201,23069237,Priya Khanna,23069237@college.edu,EEE,1,2026-04-16 16:13:15
28208,23077280,Aditya Jain,23077280@college.edu,IT,8,2026-04-16 16:13:15
28216,23067164,Diya Kapoor,23067164@college.edu,ME,5,2026-04-16 16:13:15
28218,23069787,Dev Das,23069787@college.edu,EEE,4,2026-04-16 16:13:15
28222,23056212,Aditya Verma,23056212@college.edu,IT,1,2026-04-16 16:13:15
28227,23053252,Vivaan Reddy,23053252@college.edu,ME,6,2026-04-16 16:13:15
28239,23069672,Sai Jain,23069672@college.edu,IT,4,2026-04-16 16:13:15
28245,23059253,Pooja Reddy,23059253@college.edu,IT,4,2026-04-16 16:13:15
28248,23074267,Om Iyer,23074267@college.edu,ECE,3,2026-04-16 16:13:15
28260,23050989,Yash Reddy,23050989@college.edu,CSE,6,2026-04-16 16:13:15
28266,23063091,Priya Bansal,23063091@college.edu,IT,2,2026-04-16 16:13:15
28267,23064069,Rohan Patel,23064069@college.edu,IT,3,2026-04-16 16:13:15
28276,23073001,Neha Agarwal,23073001@college.edu,EEE,3,2026-04-16 16:13:15
28291,23057400,Dev Gupta,23057400@college.edu,CSE,3,2026-04-16 16:13:15
28307,23077653,Sai Menon,23077653@college.edu,EEE,3,2026-04-16 16:13:15
28309,23076892,Rohan Khanna,23076892@college.edu,IT,7,2026-04-16 16:13:15
28314,23075889,Krishna Pandey,23075889@college.edu,ME,1,2026-04-16 16:13:15
28319,23075227,Harsh Agarwal,23075227@college.edu,ECE,2,2026-04-16 16:13:15
28329,23056448,Ritesh Joshi,23056448@college.edu,ECE,8,2026-04-16 16:13:15
28336,23056512,Meera Bansal,23056512@college.edu,IT,7,2026-04-16 16:13:15
28338,23054531,Neha Ghosh,23054531@college.edu,ME,1,2026-04-16 16:13:15
28340,23078561,Ananya Sharma,23078561@college.edu,EEE,4,2026-04-16 16:13:15
28341,23058691,Yash Mehta,23058691@college.edu,EEE,2,2026-04-16 16:13:15
28342,23051293,Pooja Joshi,23051293@college.edu,EEE,7,2026-04-16 16:13:15
28351,23050595,Neha Das,23050595@college.edu,ME,4,2026-04-16 16:13:15
28352,23070491,Arjun Dubey,23070491@college.edu,ME,7,2026-04-16 16:13:15
28358,23051318,Ananya Kapoor,23051318@college.edu,ECE,8,2026-04-16 16:13:15
28361,23065671,Manav Ghosh,23065671@college.edu,IT,2,2026-04-16 16:13:15
28362,23064805,Yash Iyer,23064805@college.edu,IT,2,2026-04-16 16:13:15
28363,23068323,Dev Ghosh,23068323@college.edu,ME,7,2026-04-16 16:13:15
28369,23072106,Neha Joshi,23072106@college.edu,ECE,1,2026-04-16 16:13:15
28381,23064100,Aditi Ghosh,23064100@college.edu,ECE,7,2026-04-16 16:13:15
28391,23066434,Neha Bansal,23066434@college.edu,EEE,2,2026-04-16 16:13:15
28393,23063912,Sneha Iyer,23063912@college.edu,IT,1,2026-04-16 16:13:15
28394,23065058,Yash Rao,23065058@college.edu,CSE,1,2026-04-16 16:13:15
28399,23078003,Diya Bansal,23078003@college.edu,ME,3,2026-04-16 16:13:15
28400,23053705,Aditya Ghosh,23053705@college.edu,IT,1,2026-04-16 16:13:15
28403,23058070,Nikhil Nair,23058070@college.edu,ECE,1,2026-04-16 16:13:15
28415,23072281,Dev Ghosh,23072281@college.edu,EEE,6,2026-04-16 16:13:15
28420,23078396,Nikhil Menon,23078396@college.edu,ECE,7,2026-04-16 16:13:15
28426,23068969,Meera Verma,23068969@college.edu,CSE,4,2026-04-16 16:13:15
28428,23071707,Kunal Thakur,23071707@college.edu,IT,5,2026-04-16 16:13:15
28433,23057556,Mohit Iyer,23057556@college.edu,IT,1,2026-04-16 16:13:15
28435,23066514,Rohan Joshi,23066514@college.edu,IT,4,2026-04-16 16:13:15
28438,23061721,Dev Nair,23061721@college.edu,ME,8,2026-04-16 16:13:15
28439,23077878,Manav Rao,23077878@college.edu,ME,5,2026-04-16 16:13:15
28440,23055727,Harsh Kapoor,23055727@college.edu,ECE,5,2026-04-16 16:13:15
28442,23076787,Dev Choudhary,23076787@college.edu,ECE,1,2026-04-16 16:13:15
28449,23071879,Aarav Thakur,23071879@college.edu,ECE,2,2026-04-16 16:13:15
28452,23051890,Neha Verma,23051890@college.edu,ME,6,2026-04-16 16:13:15
28453,23050414,Aditi Jain,23050414@college.edu,ECE,1,2026-04-16 16:13:15
28464,23066512,Rahul Reddy,23066512@college.edu,EEE,6,2026-04-16 16:13:15
28471,23078148,Siddharth Dubey,23078148@college.edu,ME,8,2026-04-16 16:13:15
28473,23067202,Krishna Pandey,23067202@college.edu,EEE,6,2026-04-16 16:13:15
28477,23051234,Ishaan Jain,23051234@college.edu,EEE,7,2026-04-16 16:13:15
28478,23074835,Ananya Rao,23074835@college.edu,IT,1,2026-04-16 16:13:15
28487,23050025,Harsh Khanna,23050025@college.edu,EEE,1,2026-04-16 16:13:15
28492,23067119,Ritika Das,23067119@college.edu,ME,4,2026-04-16 16:13:15
28500,23072288,Kunal Nair,23072288@college.edu,CSE,4,2026-04-16 16:13:15
28502,23057083,Aditi Verma,23057083@college.edu,IT,7,2026-04-16 16:13:15
28507,23059114,Pooja Patel,23059114@college.edu,EEE,8,2026-04-16 16:13:15
28509,23050028,Varun Iyer,23050028@college.edu,IT,8,2026-04-16 16:13:15
28515,23077390,Kunal Kapoor,23077390@college.edu,ME,8,2026-04-16 16:13:15
28516,23070057,Rohan Das,23070057@college.edu,IT,6,2026-04-16 16:13:15
28523,23063773,Manav Sharma,23063773@college.edu,IT,7,2026-04-16 16:13:15
28530,23052225,Kunal Bansal,23052225@college.edu,ME,4,2026-04-16 16:13:15
28535,23050032,Manav Agarwal,23050032@college.edu,ECE,6,2026-04-16 16:13:15
28538,23072052,Om Sinha,23072052@college.edu,CSE,5,2026-04-16 16:13:15
28549,23066875,Siddharth Kapoor,23066875@college.edu,IT,8,2026-04-16 16:13:15
28556,23073424,Pooja Khanna,23073424@college.edu,ME,6,2026-04-16 16:13:15
28557,23058067,Siddharth Bansal,23058067@college.edu,IT,7,2026-04-16 16:13:15
28562,23052693,Om Bansal,23052693@college.edu,IT,6,2026-04-16 16:13:15
28564,23077202,Vivaan Verma,23077202@college.edu,ECE,3,2026-04-16 16:13:15
28566,23073026,Ishaan Verma,23073026@college.edu,CSE,8,2026-04-16 16:13:15
28571,23054914,Aditi Patel,23054914@college.edu,ECE,2,2026-04-16 16:13:15
28579,23078783,Dev Thakur,23078783@college.edu,ECE,2,2026-04-16 16:13:15
28582,23077019,Krishna Verma,23077019@college.edu,ME,6,2026-04-16 16:13:15
28586,23054014,Deepak Joshi,23054014@college.edu,ME,7,2026-04-16 16:13:15
28591,23056653,Aman Ghosh,23056653@college.edu,IT,4,2026-04-16 16:13:15
28594,23076455,Ritika Bansal,23076455@college.edu,ME,8,2026-04-16 16:13:15
28601,23059867,Krishna Pandey,23059867@college.edu,EEE,1,2026-04-16 16:13:15
28607,23058890,Rahul Choudhary,23058890@college.edu,ME,4,2026-04-16 16:13:15
28615,23064330,Meera Sinha,23064330@college.edu,ME,7,2026-04-16 16:13:15
28621,23073377,Om Das,23073377@college.edu,ECE,3,2026-04-16 16:13:15
28625,23072444,Diya Joshi,23072444@college.edu,CSE,8,2026-04-16 16:13:15
28633,23051371,Krishna Das,23051371@college.edu,IT,2,2026-04-16 16:13:15
28642,23073454,Ritesh Nair,23073454@college.edu,ME,2,2026-04-16 16:13:15
28644,23057537,Ananya Choudhary,23057537@college.edu,CSE,7,2026-04-16 16:13:15
28649,23062561,Rohan Thakur,23062561@college.edu,IT,1,2026-04-16 16:13:15
28650,23057973,Arjun Iyer,23057973@college.edu,ECE,8,2026-04-16 16:13:15
28653,23067864,Krishna Verma,23067864@college.edu,IT,6,2026-04-16 16:13:15
28654,23073768,Tanmay Verma,23073768@college.edu,EEE,2,2026-04-16 16:13:15
28661,23060361,Harsh Gupta,23060361@college.edu,EEE,6,2026-04-16 16:13:15
28663,23057582,Diya Nair,23057582@college.edu,EEE,7,2026-04-16 16:13:15
28674,23073161,Sai Reddy,23073161@college.edu,IT,4,2026-04-16 16:13:15
28675,23071659,Krishna Mehta,23071659@college.edu,EEE,6,2026-04-16 16:13:15
28684,23053842,Meera Jain,23053842@college.edu,IT,7,2026-04-16 16:13:15
28691,23075763,Kunal Bansal,23075763@college.edu,ME,5,2026-04-16 16:13:15
28693,23070390,Kavya Agarwal,23070390@college.edu,ECE,1,2026-04-16 16:13:15
28701,23077199,Pooja Das,23077199@college.edu,ME,2,2026-04-16 16:13:15
28710,23074571,Arjun Patel,23074571@college.edu,EEE,8,2026-04-16 16:13:15
28723,23076626,Rohan Iyer,23076626@college.edu,IT,1,2026-04-16 16:13:15
28729,23053882,Ishaan Nair,23053882@college.edu,ME,3,2026-04-16 16:13:15
28738,23064373,Aman Kapoor,23064373@college.edu,ME,8,2026-04-16 16:13:15
28739,23071265,Pooja Mehta,23071265@college.edu,ECE,7,2026-04-16 16:13:15
28740,23074845,Diya Thakur,23074845@college.edu,IT,3,2026-04-16 16:13:15
28744,23073716,Rahul Choudhary,23073716@college.edu,ME,2,2026-04-16 16:13:15
28749,23077876,Priya Dubey,23077876@college.edu,CSE,4,2026-04-16 16:13:15
28757,23050946,Mohit Menon,23050946@college.edu,EEE,3,2026-04-16 16:13:15
28759,23064001,Aditi Verma,23064001@college.edu,EEE,4,2026-04-16 16:13:15
28773,23068586,Manav Nair,23068586@college.edu,EEE,5,2026-04-16 16:13:15
28774,23075584,Manav Thakur,23075584@college.edu,EEE,1,2026-04-16 16:13:15
28786,23065787,Nikhil Sharma,23065787@college.edu,EEE,3,2026-04-16 16:13:15
28787,23059908,Dev Menon,23059908@college.edu,EEE,7,2026-04-16 16:13:15
28792,23063173,Sai Iyer,23063173@college.edu,IT,8,2026-04-16 16:13:15
28799,23077272,Nikhil Das,23077272@college.edu,ECE,8,2026-04-16 16:13:15
28801,23056237,Rahul Joshi,23056237@college.edu,IT,8,2026-04-16 16:13:15
28805,23068219,Rohan Menon,23068219@college.edu,ME,3,2026-04-16 16:13:15
28809,23071080,Manav Nair,23071080@college.edu,IT,8,2026-04-16 16:13:15
28813,23060171,Rahul Verma,23060171@college.edu,ME,2,2026-04-16 16:13:15
28816,23068149,Ritika Ghosh,23068149@college.edu,ME,8,2026-04-16 16:13:15
28833,23058992,Siddharth Kapoor,23058992@college.edu,IT,6,2026-04-16 16:13:15
28834,23064973,Sai Pandey,23064973@college.edu,EEE,1,2026-04-16 16:13:15
28835,23075687,Yash Verma,23075687@college.edu,EEE,7,2026-04-16 16:13:15
28842,23074412,Aman Sharma,23074412@college.edu,ECE,1,2026-04-16 16:13:15
28844,23064333,Varun Iyer,23064333@college.edu,ME,7,2026-04-16 16:13:15
28846,23057353,Yash Patel,23057353@college.edu,CSE,7,2026-04-16 16:13:15
28848,23069410,Diya Ghosh,23069410@college.edu,EEE,7,2026-04-16 16:13:15
28852,23054433,Sneha Sinha,23054433@college.edu,CSE,6,2026-04-16 16:13:15
28853,23076860,Ishaan Sharma,23076860@college.edu,CSE,5,2026-04-16 16:13:15
28856,23054579,Tanmay Ghosh,23054579@college.edu,IT,4,2026-04-16 16:13:15
28857,23054264,Varun Ghosh,23054264@college.edu,ECE,5,2026-04-16 16:13:15
28865,23061833,Priya Dubey,23061833@college.edu,IT,6,2026-04-16 16:13:15
28875,23065241,Aditi Sinha,23065241@college.edu,IT,8,2026-04-16 16:13:15
28884,23077817,Om Ghosh,23077817@college.edu,ME,6,2026-04-16 16:13:15
28887,23052879,Kunal Khanna,23052879@college.edu,ME,1,2026-04-16 16:13:15
28889,23068196,Rahul Gupta,23068196@college.edu,CSE,6,2026-04-16 16:13:15
28897,23075284,Nikhil Rao,23075284@college.edu,IT,2,2026-04-16 16:13:15
28904,23068882,Harsh Kapoor,23068882@college.edu,CSE,4,2026-04-16 16:13:15
28912,23057445,Manav Pandey,23057445@college.edu,EEE,2,2026-04-16 16:13:15
28913,23056136,Manav Kapoor,23056136@college.edu,EEE,6,2026-04-16 16:13:15
28915,23053570,Nikhil Patel,23053570@college.edu,CSE,5,2026-04-16 16:13:15
28918,23065474,Kavya Rao,23065474@college.edu,ECE,6,2026-04-16 16:13:15
28919,23063649,Aditya Kapoor,23063649@college.edu,IT,1,2026-04-16 16:13:15
28921,23064433,Vivaan Sinha,23064433@college.edu,IT,6,2026-04-16 16:13:15
28922,23060165,Rohan Reddy,23060165@college.edu,EEE,3,2026-04-16 16:13:15
28931,23055248,Tanmay Khanna,23055248@college.edu,ECE,5,2026-04-16 16:13:15
28947,23069049,Kavya Jain,23069049@college.edu,ECE,8,2026-04-16 16:13:15
28952,23052053,Ritesh Kapoor,23052053@college.edu,IT,4,2026-04-16 16:13:15
28953,23058656,Kavya Verma,23058656@college.edu,ECE,2,2026-04-16 16:13:15
28957,23066943,Ananya Khanna,23066943@college.edu,EEE,1,2026-04-16 16:13:15
28959,23050348,Dev Verma,23050348@college.edu,EEE,5,2026-04-16 16:13:15
28966,23074128,Aarav Khanna,23074128@college.edu,EEE,8,2026-04-16 16:13:15
28972,23069315,Kunal Pandey,23069315@college.edu,ECE,7,2026-04-16 16:13:15
