student_id,full_name,course_name,attendance_percentage
38566,"Harsh Sharma","Substation Engineering",0.00
3046,"Harsh Sinha","Substation Engineering",0.00
21236,"Kunal Sinha","Substation Engineering",0.00
252,"Ritika Jain","Substation Engineering",0.00
33814,"Rahul Khanna","Substation Engineering",0.00
43219,"Siddharth Bansal","Substation Engineering",0.00
33307,"Manav Verma","Substation Engineering",0.00
48649,"Tanmay Dubey","Substation Engineering",0.00
38616,"Yash Thakur","Substation Engineering",0.00
398,"Aditi Choudhary","Substation Engineering",0.00
4526,"Manav Bansal","Substation Engineering",0.00
1534,"Nikhil Nair","Substation Engineering",0.00
15502,"Tanmay Pandey","Substation Engineering",0.00
39262,"Manav Thakur","Substation Engineering",0.00
6979,"Sneha Dubey","Substation Engineering",0.00
45851,"Manav Dubey","Substation Engineering",0.00
34274,"Pooja Jain","Substation Engineering",0.00
37331,"Aditya Patel","Substation Engineering",0.00
46332,"Neha Bansal","Substation Engineering",0.00
31554,"Mohit Thakur","Substation Engineering",0.00
48336,"Aman Ghosh","Automation Engineering",0.00
44644,"Kavya Mehta","Automation Engineering",0.00
48772,"Aditya Sharma","Automation Engineering",0.00
26997,"Ishaan Reddy","Automation Engineering",0.00
35830,"Aditi Pandey","Automation Engineering",0.00
44409,"Tanmay Thakur","Automation Engineering",0.00
32591,"Rohan Iyer","Automation Engineering",0.00
36800,"Dev Ghosh","Automation Engineering",0.00
45730,"Ritesh Choudhary","Automation Engineering",0.00
36880,"Aman Choudhary","Automation Engineering",0.00
25067,"Priya Jain","Automation Engineering",0.00
32155,"Tanmay Jain","Automation Engineering",0.00
18502,"Arjun Iyer","Automation Engineering",0.00
31195,"Manav Ghosh","Automation Engineering",0.00
17381,"Vivaan Rao","Automation Engineering",0.00
21972,"Aarav Mehta","Automation Engineering",0.00
7013,"Diya Pandey","Automation Engineering",0.00
29737,"Aman Khanna","Automation Engineering",0.00
28889,"Rahul Gupta","Automation Engineering",0.00
6043,"Om Menon","Automation Engineering",0.00
18563,"Rohan Dubey","Automation Engineering",0.00
44563,"Arjun Ghosh","Automation Engineering",0.00
24292,"Mohit Jain","Automation Engineering",0.00
13055,"Arjun Choudhary","Automation Engineering",0.00
16364,"Dev Sharma","Satellite Communication",0.00
15623,"Aditi Sharma","Satellite Communication",0.00
666,"Yash Pandey","Satellite Communication",0.00
21703,"Om Choudhary","Satellite Communication",0.00
14000,"Aman Ghosh","Satellite Communication",0.00
23339,"Dev Rao","Satellite Communication",0.00
21281,"Aman Kapoor","Satellite Communication",0.00
27275,"Priya Sharma","Satellite Communication",0.00
49128,"Harsh Pandey","Satellite Communication",0.00
18762,"Priya Verma","Satellite Communication",0.00
21025,"Arjun Khanna","Satellite Communication",0.00
41766,"Neha Thakur","Satellite Communication",0.00
40839,"Yash Mehta","Satellite Communication",0.00
40427,"Nikhil Nair","Satellite Communication",0.00
15454,"Kavya Mehta","Satellite Communication",0.00
46181,"Rahul Jain","Satellite Communication",0.00
12321,"Meera Mehta","Satellite Communication",0.00
1698,"Aman Khanna","Satellite Communication",0.00
25017,"Ritika Dubey","Satellite Communication",0.00
13843,"Nikhil Dubey","Satellite Communication",0.00
22214,"Ananya Nair","Satellite Communication",0.00
48862,"Varun Agarwal","Satellite Communication",0.00
10157,"Tanmay Thakur","Satellite Communication",0.00
45213,"Priya Iyer","Satellite Communication",0.00
18373,"Rahul Ghosh","Satellite Communication",0.00
8327,"Aditi Pandey","Satellite Communication",0.00
43610,"Yash Das","Satellite Communication",0.00
30302,"Deepak Patel","Satellite Communication",0.00
5178,"Yash Rao","Satellite Communication",0.00
38009,"Aditya Choudhary","Data Governance",0.00
9312,"Kavya Das","Data Governance",0.00
6424,"Arjun Agarwal","Data Governance",0.00
10939,"Sai Joshi","Data Governance",0.00
28118,"Ishaan Verma","Data Governance",0.00
28248,"Om Iyer","Data Governance",0.00
20800,"Yash Sinha","Data Governance",0.00
17111,"Ritesh Joshi","Data Governance",0.00
45086,"Mohit Agarwal","Data Governance",0.00
11931,"Dev Sharma","Data Governance",0.00
47800,"Neha Ghosh","Data Governance",0.00
22221,"Vivaan Gupta","Data Governance",0.00
49863,"Sai Menon","Data Governance",0.00
31011,"Priya Das","Data Governance",0.00
11689,"Ritesh Patel","Data Governance",0.00
131,"Yash Verma","Data Governance",0.00
40127,"Harsh Dubey","Data Governance",0.00
28649,"Rohan Thakur","Data Governance",0.00
1870,"Vivaan Menon","Data Governance",0.00
21542,"Pooja Das","Data Governance",0.00
22007,"Ishaan Rao","Data Governance",0.00
40534,"Mohit Khanna","Data Governance",0.00
13494,"Tanmay Sharma","Data Governance",0.00
40218,"Pooja Bansal","Data Governance",0.00
8555,"Ritika Patel","Data Governance",0.00
35045,"Rahul Agarwal","Data Governance",0.00
37161,"Aarav Rao","Data Governance",0.00
45538,"Varun Choudhary","Data Governance",0.00
28833,"Siddharth Kapoor","Data Governance",0.00
45328,"Pooja Bansal","Data Governance",0.00
23334,"Meera Agarwal","Data Governance",0.00
19635,"Pooja Jain","Data Governance",0.00
41673,"Aarav Kapoor","Data Governance",0.00
19139,"Pooja Patel","Data Governance",0.00
9028,"Rohan Ghosh","VLSI Design",0.00
36611,"Kavya Sinha","VLSI Design",0.00
17782,"Mohit Gupta","VLSI Design",0.00
42336,"Rohan Bansal","VLSI Design",0.00
16823,"Siddharth Pandey","VLSI Design",0.00
1344,"Neha Mehta","VLSI Design",0.00
23664,"Priya Rao","VLSI Design",0.00
2837,"Ritesh Sharma","VLSI Design",0.00
38646,"Aarav Nair","VLSI Design",0.00
18772,"Nikhil Dubey","VLSI Design",0.00
46150,"Aarav Nair","VLSI Design",0.00
28453,"Aditi Jain","VLSI Design",0.00
15089,"Dev Agarwal","VLSI Design",0.00
41617,"Neha Sharma","VLSI Design",0.00
20770,"Aman Thakur","VLSI Design",0.00
31435,"Aditi Bansal","VLSI Design",0.00
48241,"Meera Das","VLSI Design",0.00
16344,"Mohit Dubey","VLSI Design",0.00
35157,"Rahul Nair","VLSI Design",0.00
44550,"Rahul Ghosh","VLSI Design",0.00
10208,"Aman Pandey","VLSI Design",0.00
39417,"Diya Khanna","VLSI Design",0.00
10373,"Diya Bansal","VLSI Design",0.00
14382,"Meera Dubey","VLSI Design",0.00
27364,"Sai Ghosh","VLSI Design",0.00
4708,"Pooja Gupta","VLSI Design",0.00
18712,"Harsh Choudhary",Microprocessors,0.00
44327,"Tanmay Thakur",Microprocessors,0.00
43690,"Mohit Khanna",Microprocessors,0.00
41509,"Manav Joshi",Microprocessors,0.00
47241,"Siddharth Thakur",Microprocessors,0.00
18521,"Kunal Mehta",Microprocessors,0.00
23805,"Priya Sinha",Microprocessors,0.00
46640,"Aditi Choudhary",Microprocessors,0.00
48065,"Aman Agarwal",Microprocessors,0.00
11512,"Deepak Nair",Microprocessors,0.00
28031,"Vivaan Agarwal",Microprocessors,0.00
29322,"Pooja Mehta",Microprocessors,0.00
2886,"Ananya Patel",Microprocessors,0.00
32300,"Mohit Khanna",Microprocessors,0.00
41928,"Kunal Khanna",Microprocessors,0.00
3904,"Ananya Rao",Microprocessors,0.00
32600,"Yash Sinha",Microprocessors,0.00
26240,"Pooja Joshi",Microprocessors,0.00
31901,"Aman Joshi",Microprocessors,0.00
4035,"Meera Mehta",Microprocessors,0.00
5108,"Mohit Reddy","Digital Electronics",0.00
26493,"Aditi Verma","Digital Electronics",0.00
5131,"Sai Iyer","Digital Electronics",0.00
29369,"Nikhil Das","Digital Electronics",0.00
7648,"Yash Sharma","Digital Electronics",0.00
2630,"Arjun Bansal","Digital Electronics",0.00
44885,"Ritesh Menon","Digital Electronics",0.00
2096,"Tanmay Ghosh","Digital Electronics",0.00
27665,"Siddharth Jain","Digital Electronics",0.00
37372,"Tanmay Dubey","Digital Electronics",0.00
2107,"Aarav Sharma","Digital Electronics",0.00
9447,"Om Menon","Digital Electronics",0.00
25581,"Ishaan Pandey","Digital Electronics",0.00
35519,"Deepak Iyer","Digital Electronics",0.00
45845,"Kavya Choudhary","Digital Electronics",0.00
29636,"Dev Ghosh","Digital Electronics",0.00
12834,"Aditya Das","Digital Electronics",0.00
30596,"Aman Iyer","Digital Electronics",0.00
46190,"Krishna Bansal","Digital Electronics",0.00
7824,"Ananya Gupta","Digital Electronics",0.00
44353,"Manav Rao","Digital Electronics",0.00
38168,"Ishaan Patel","Digital Electronics",0.00
34887,"Aditya Choudhary","Semiconductor Devices",0.00
34450,"Aman Iyer","Semiconductor Devices",0.00
44597,"Neha Khanna","Semiconductor Devices",0.00
26441,"Ritika Joshi","Semiconductor Devices",0.00
24119,"Aarav Pandey","Semiconductor Devices",0.00
8554,"Siddharth Kapoor","Semiconductor Devices",0.00
20898,"Aarav Choudhary","Semiconductor Devices",0.00
35305,"Neha Pandey","Semiconductor Devices",0.00
20685,"Siddharth Agarwal","Semiconductor Devices",0.00
35467,"Ananya Rao","Semiconductor Devices",0.00
5316,"Dev Reddy","Semiconductor Devices",0.00
47706,"Krishna Ghosh","Semiconductor Devices",0.00
23443,"Krishna Gupta","Semiconductor Devices",0.00
5017,"Ritesh Kapoor","Semiconductor Devices",0.00
40855,"Kunal Ghosh","Semiconductor Devices",0.00
38663,"Kunal Ghosh","Semiconductor Devices",0.00
22824,"Dev Nair","Semiconductor Devices",0.00
27317,"Krishna Patel","Semiconductor Devices",0.00
41549,"Vivaan Thakur","Semiconductor Devices",0.00
26396,"Aditi Jain","Semiconductor Devices",0.00
42194,"Sneha Dubey","Semiconductor Devices",0.00
22282,"Deepak Das","Semiconductor Devices",0.00
34465,"Pooja Joshi","Semiconductor Devices",0.00
4802,"Tanmay Khanna","Semiconductor Devices",0.00
19811,"Ananya Sinha","Semiconductor Devices",0.00
29454,"Ishaan Agarwal","Semiconductor Devices",0.00
49561,"Kavya Iyer","Semiconductor Devices",0.00
25188,"Aditi Choudhary","Semiconductor Devices",0.00
43092,"Ritika Choudhary","Semiconductor Devices",0.00
19392,"Manav Kapoor","Semiconductor Devices",0.00
39154,"Ritesh Nair","Semiconductor Devices",0.00
4418,"Pooja Verma","Semiconductor Devices",0.00
12582,"Aditya Khanna","Theory of Computation",0.00
49921,"Yash Nair","Theory of Computation",0.00
30700,"Harsh Bansal","Theory of Computation",0.00
35300,"Meera Sinha","Theory of Computation",0.00
17718,"Tanmay Jain","Theory of Computation",0.00
3341,"Kavya Thakur","Theory of Computation",0.00
10116,"Om Khanna","Theory of Computation",0.00
15579,"Tanmay Sharma","Theory of Computation",0.00
8521,"Ritesh Joshi","Theory of Computation",0.00
35424,"Krishna Bansal","Theory of Computation",0.00
41543,"Sneha Das","Theory of Computation",0.00
29510,"Yash Thakur","Theory of Computation",0.00
8137,"Harsh Bansal","Theory of Computation",0.00
27288,"Dev Sharma","Theory of Computation",0.00
311,"Varun Kapoor","Theory of Computation",0.00
29625,"Manav Bansal","Theory of Computation",0.00
35727,"Krishna Sharma","Theory of Computation",0.00
8408,"Diya Agarwal","Theory of Computation",0.00
20087,"Mohit Agarwal","Theory of Computation",0.00
40160,"Arjun Gupta","Theory of Computation",0.00
15732,"Varun Verma","Theory of Computation",0.00
24346,"Aditya Pandey","Theory of Computation",0.00
42878,"Aman Sharma","Theory of Computation",0.00
41549,"Vivaan Thakur","Theory of Computation",0.00
13770,"Deepak Nair","Signal Processing",0.00
49327,"Harsh Gupta","Signal Processing",0.00
7640,"Priya Bansal","Signal Processing",0.00
39204,"Aarav Mehta","Signal Processing",0.00
28799,"Nikhil Das","Signal Processing",0.00
7959,"Kavya Kapoor","Signal Processing",0.00
35687,"Kavya Rao","Signal Processing",0.00
32558,"Aditi Mehta","Signal Processing",0.00
23187,"Ritesh Bansal","Signal Processing",0.00
37600,"Neha Ghosh","Signal Processing",0.00
25997,"Rahul Ghosh","Signal Processing",0.00
34405,"Priya Sinha","Signal Processing",0.00
49539,"Om Das","Signal Processing",0.00
15356,"Dev Reddy","Signal Processing",0.00
48031,"Ishaan Kapoor","Signal Processing",0.00
14266,"Ananya Iyer","Signal Processing",0.00
43709,"Ritesh Mehta","Signal Processing",0.00
33138,"Aman Jain","Signal Processing",0.00
18871,"Krishna Choudhary","Signal Processing",0.00
13562,"Sai Patel","Control Instrumentation",0.00
5014,"Sai Ghosh","Control Instrumentation",0.00
49489,"Neha Dubey","Control Instrumentation",0.00
27382,"Aditya Thakur","Control Instrumentation",0.00
20624,"Krishna Sinha","Control Instrumentation",0.00
6047,"Ananya Khanna","Control Instrumentation",0.00
45399,"Manav Rao","Control Instrumentation",0.00
25537,"Aarav Sinha","Control Instrumentation",0.00
30622,"Ritika Nair","Control Instrumentation",0.00
10807,"Sneha Choudhary","Control Instrumentation",0.00
32266,"Tanmay Menon","Control Instrumentation",0.00
16690,"Kavya Mehta","Control Instrumentation",0.00
8622,"Meera Jain","Control Instrumentation",0.00
46093,"Ritika Das","Control Instrumentation",0.00
47503,"Krishna Reddy","Control Instrumentation",0.00
13938,"Om Rao","Control Instrumentation",0.00
7824,"Ananya Gupta","Control Instrumentation",0.00
40892,"Ritika Mehta","Dynamics of Machines",0.00
39910,"Ritesh Choudhary","Dynamics of Machines",0.00
13426,"Sneha Nair","Dynamics of Machines",0.00
41749,"Aditi Das","Dynamics of Machines",0.00
8738,"Siddharth Rao","Dynamics of Machines",0.00
209,"Vivaan Sinha","Dynamics of Machines",0.00
28787,"Dev Menon","Dynamics of Machines",0.00
12097,"Ishaan Gupta","Dynamics of Machines",0.00
33639,"Aman Choudhary","Dynamics of Machines",0.00
3318,"Aarav Agarwal","Dynamics of Machines",0.00
36274,"Vivaan Nair","Dynamics of Machines",0.00
31386,"Kavya Iyer","Dynamics of Machines",0.00
17283,"Ishaan Joshi","Dynamics of Machines",0.00
37482,"Meera Dubey","Dynamics of Machines",0.00
22293,"Aditi Khanna","Dynamics of Machines",0.00
473,"Neha Patel","Dynamics of Machines",0.00
958,"Krishna Nair","Dynamics of Machines",0.00
15516,"Neha Menon","Dynamics of Machines",0.00
37634,"Aditi Rao","Dynamics of Machines",0.00
23109,"Priya Das","Dynamics of Machines",0.00
38155,"Aditya Reddy","Dynamics of Machines",0.00
36874,"Arjun Joshi","Dynamics of Machines",0.00
32947,"Harsh Kapoor","Dynamics of Machines",0.00
44060,"Kavya Sharma","Dynamics of Machines",0.00
37729,"Aarav Patel","Dynamics of Machines",0.00
1336,"Kavya Choudhary","Dynamics of Machines",0.00
4371,"Kunal Rao","Dynamics of Machines",0.00
15993,"Tanmay Rao","Deep Learning",0.00
22688,"Dev Menon","Deep Learning",0.00
14049,"Neha Bansal","Deep Learning",0.00
26480,"Yash Bansal","Deep Learning",0.00
5716,"Dev Agarwal","Deep Learning",0.00
22380,"Aditya Choudhary","Deep Learning",0.00
41056,"Sneha Sharma","Deep Learning",0.00
48732,"Tanmay Sharma","Deep Learning",0.00
10049,"Kunal Joshi","Deep Learning",0.00
1808,"Meera Patel","Deep Learning",0.00
42708,"Vivaan Mehta","Deep Learning",0.00
39002,"Rahul Das","Deep Learning",0.00
7148,"Yash Nair","Deep Learning",0.00
1145,"Arjun Rao","Deep Learning",0.00
12118,"Neha Nair","Deep Learning",0.00
34236,"Vivaan Rao","Deep Learning",0.00
26050,"Meera Ghosh","Deep Learning",0.00
45597,"Kavya Ghosh","Deep Learning",0.00
12919,"Mohit Kapoor","Deep Learning",0.00
26125,"Dev Sharma","Deep Learning",0.00
8036,"Deepak Menon","Deep Learning",0.00
34638,"Vivaan Nair","Deep Learning",0.00
39964,"Manav Ghosh","Deep Learning",0.00
18965,"Kunal Thakur","Deep Learning",0.00
48885,"Om Thakur","Deep Learning",0.00
7138,"Rahul Choudhary","Deep Learning",0.00
23251,"Tanmay Mehta","Deep Learning",0.00
16945,"Ishaan Ghosh","Compiler Design",0.00
11334,"Pooja Choudhary","Compiler Design",0.00
21621,"Varun Sharma","Compiler Design",0.00
4272,"Tanmay Kapoor","Compiler Design",0.00
37471,"Ritika Iyer","Compiler Design",0.00
34459,"Varun Nair","Compiler Design",0.00
18373,"Rahul Ghosh","Compiler Design",0.00
11003,"Neha Bansal","Compiler Design",0.00
37556,"Krishna Kapoor","Compiler Design",0.00
47095,"Om Pandey","Compiler Design",0.00
43770,"Ishaan Iyer","Compiler Design",0.00
27669,"Varun Menon","Compiler Design",0.00
47072,"Rahul Iyer","Compiler Design",0.00
16105,"Meera Dubey","Compiler Design",0.00
25676,"Ritika Dubey","Compiler Design",0.00
1632,"Ritesh Sinha","Compiler Design",0.00
9953,"Varun Khanna","Compiler Design",0.00
14355,"Yash Dubey","Compiler Design",0.00
23197,"Ishaan Verma","Compiler Design",0.00
20921,"Priya Pandey","Compiler Design",0.00
11796,"Rohan Ghosh","Compiler Design",0.00
19175,"Sneha Thakur","Compiler Design",0.00
40904,"Manav Rao","Compiler Design",0.00
2078,"Aman Thakur","Compiler Design",0.00
962,"Manav Verma","Compiler Design",0.00
2279,"Ritesh Khanna","Compiler Design",0.00
1915,"Harsh Khanna","Compiler Design",0.00
14451,"Priya Rao","Compiler Design",0.00
30025,"Rahul Verma","Compiler Design",0.00
44496,"Pooja Das","Compiler Design",0.00
44963,"Nikhil Das","Microwave Engineering",0.00
14415,"Ishaan Mehta","Microwave Engineering",0.00
47149,"Ritika Verma","Microwave Engineering",0.00
48937,"Varun Jain","Microwave Engineering",0.00
25822,"Dev Bansal","Microwave Engineering",0.00
45245,"Rohan Sinha","Microwave Engineering",0.00
21863,"Manav Rao","Microwave Engineering",0.00
26316,"Rahul Patel","Microwave Engineering",0.00
21503,"Varun Thakur","Microwave Engineering",0.00
15441,"Sai Sinha","Microwave Engineering",0.00
1469,"Yash Joshi","Microwave Engineering",0.00
38510,"Mohit Nair","Microwave Engineering",0.00
35883,"Kunal Gupta","Microwave Engineering",0.00
17674,"Kunal Thakur","Microwave Engineering",0.00
12187,"Rohan Dubey","Microwave Engineering",0.00
16395,"Meera Mehta","Microwave Engineering",0.00
15884,"Rahul Khanna","Microwave Engineering",0.00
26425,"Diya Gupta","Microwave Engineering",0.00
36817,"Aditi Ghosh","Microwave Engineering",0.00
27877,"Sai Bansal","Microwave Engineering",0.00
20327,"Manav Gupta","Microwave Engineering",0.00
10573,"Sai Ghosh","Microwave Engineering",0.00
32022,"Aditya Bansal","Microwave Engineering",0.00
45201,"Aarav Ghosh","Microwave Engineering",0.00
30620,"Manav Pandey","Microwave Engineering",0.00
48151,"Meera Rao","Microwave Engineering",0.00
25190,"Tanmay Verma","Microwave Engineering",0.00
42863,"Yash Rao","Microwave Engineering",0.00
32043,"Ananya Nair","Microwave Engineering",0.00
39960,"Deepak Das","Microwave Engineering",0.00
26904,"Rohan Khanna","Microwave Engineering",0.00
40322,"Aarav Agarwal","Agile Methodologies",0.00
15127,"Kavya Jain","Agile Methodologies",0.00
9358,"Yash Rao","Agile Methodologies",0.00
39090,"Krishna Joshi","Agile Methodologies",0.00
27129,"Priya Khanna","Agile Methodologies",0.00
3388,"Vivaan Ghosh","Agile Methodologies",0.00
37828,"Rohan Pandey","Agile Methodologies",0.00
7876,"Arjun Reddy","Agile Methodologies",0.00
13098,"Ritesh Rao","Agile Methodologies",0.00
37808,"Nikhil Sinha","Agile Methodologies",0.00
11686,"Aditi Agarwal","Agile Methodologies",0.00
43026,"Manav Jain","Agile Methodologies",0.00
23180,"Ritika Joshi","Agile Methodologies",0.00
6930,"Diya Choudhary","Agile Methodologies",0.00
15787,"Arjun Choudhary","Agile Methodologies",0.00
653,"Om Pandey","Agile Methodologies",0.00
5520,"Krishna Das","Agile Methodologies",0.00
18756,"Sai Agarwal","Agile Methodologies",0.00
19925,"Priya Dubey","Agile Methodologies",0.00
27368,"Vivaan Thakur","Agile Methodologies",0.00
27831,"Harsh Joshi","Agile Methodologies",0.00
28571,"Aditi Patel","Agile Methodologies",0.00
15884,"Rahul Khanna","Agile Methodologies",0.00
17796,"Manav Reddy","Agile Methodologies",0.00
23560,"Arjun Nair","Agile Methodologies",0.00
11678,"Nikhil Gupta","Hydraulics and Pneumatics",0.00
15597,"Arjun Gupta","Hydraulics and Pneumatics",0.00
22407,"Sneha Das","Hydraulics and Pneumatics",0.00
26089,"Diya Rao","Hydraulics and Pneumatics",0.00
42834,"Neha Jain","Hydraulics and Pneumatics",0.00
32560,"Neha Pandey","Hydraulics and Pneumatics",0.00
3348,"Diya Agarwal","Hydraulics and Pneumatics",0.00
5491,"Nikhil Joshi","Hydraulics and Pneumatics",0.00
25578,"Priya Joshi","Hydraulics and Pneumatics",0.00
37872,"Dev Gupta","Hydraulics and Pneumatics",0.00
24217,"Vivaan Bansal","Hydraulics and Pneumatics",0.00
4071,"Arjun Verma","Hydraulics and Pneumatics",0.00
17012,"Ishaan Sharma","Hydraulics and Pneumatics",0.00
46126,"Om Mehta","Hydraulics and Pneumatics",0.00
14493,"Manav Agarwal","Hydraulics and Pneumatics",0.00
5831,"Tanmay Thakur","Hydraulics and Pneumatics",0.00
40235,"Om Patel","Hydraulics and Pneumatics",0.00
38849,"Aditya Nair","Hydraulics and Pneumatics",0.00
32374,"Diya Patel","Hydraulics and Pneumatics",0.00
3666,"Tanmay Gupta","Hydraulics and Pneumatics",0.00
33577,"Mohit Rao","Hydraulics and Pneumatics",0.00
13548,"Pooja Agarwal","Hydraulics and Pneumatics",0.00
30863,"Varun Menon","Hydraulics and Pneumatics",0.00
5256,"Krishna Gupta","Hydraulics and Pneumatics",0.00
8543,"Ishaan Sharma","Hydraulics and Pneumatics",0.00
16753,"Tanmay Rao","Hydraulics and Pneumatics",0.00
26254,"Sneha Iyer","Digital Forensics",0.00
35079,"Vivaan Patel","Digital Forensics",0.00
43654,"Rohan Thakur","Digital Forensics",0.00
43674,"Rohan Sinha","Digital Forensics",0.00
46423,"Ananya Agarwal","Digital Forensics",0.00
10822,"Mohit Das","Digital Forensics",0.00
41947,"Ritika Mehta","Digital Forensics",0.00
36576,"Nikhil Joshi","Digital Forensics",0.00
20515,"Mohit Nair","Digital Forensics",0.00
20473,"Ishaan Kapoor","Digital Forensics",0.00
42527,"Aarav Das","Digital Forensics",0.00
46939,"Deepak Reddy","Digital Forensics",0.00
3113,"Deepak Khanna","Digital Forensics",0.00
41119,"Aarav Joshi","Digital Forensics",0.00
46834,"Krishna Sharma","Digital Forensics",0.00
22262,"Tanmay Agarwal","Digital Forensics",0.00
15927,"Ishaan Rao","Digital Forensics",0.00
23870,"Varun Gupta","Digital Forensics",0.00
33542,"Dev Reddy","Digital Forensics",0.00
13420,"Ishaan Bansal","Digital Forensics",0.00
22615,"Aditi Gupta","Digital Forensics",0.00
24773,"Kunal Nair","Digital Forensics",0.00
28403,"Nikhil Nair","Digital Forensics",0.00
34206,"Harsh Jain","Digital Forensics",0.00
13650,"Manav Bansal","Digital Forensics",0.00
13644,"Tanmay Nair","Digital Forensics",0.00
5924,"Om Khanna","Digital Forensics",0.00
24922,"Nikhil Khanna","Digital Forensics",0.00
5240,"Om Choudhary","Machine Design",0.00
11875,"Aditi Verma","Machine Design",0.00
7066,"Rahul Menon","Machine Design",0.00
17303,"Varun Dubey","Machine Design",0.00
33302,"Diya Sharma","Machine Design",0.00
409,"Rahul Bansal","Machine Design",0.00
25841,"Kunal Sharma","Machine Design",0.00
18538,"Nikhil Rao","Machine Design",0.00
34781,"Ritika Nair","Machine Design",0.00
35073,"Nikhil Sinha","Machine Design",0.00
29555,"Rahul Thakur","Machine Design",0.00
26318,"Tanmay Bansal","Machine Design",0.00
5073,"Aarav Agarwal","Machine Design",0.00
1205,"Diya Mehta","Machine Design",0.00
25287,"Aarav Dubey","Machine Design",0.00
31710,"Priya Menon","Machine Design",0.00
28571,"Aditi Patel","Machine Design",0.00
7431,"Deepak Choudhary","Machine Design",0.00
1728,"Diya Choudhary","Machine Design",0.00
11648,"Om Ghosh","Machine Design",0.00
37460,"Yash Iyer","Machine Design",0.00
10794,"Ananya Khanna","Machine Design",0.00
19115,"Ishaan Mehta","Machine Design",0.00
32355,"Nikhil Sharma","Machine Design",0.00
18297,"Manav Mehta","Machine Design",0.00
29839,"Aditya Khanna","Machine Design",0.00
4128,"Meera Iyer","Industrial Drives",0.00
4414,"Varun Menon","Industrial Drives",0.00
46674,"Aarav Bansal","Industrial Drives",0.00
9585,"Rohan Gupta","Industrial Drives",0.00
4357,"Priya Mehta","Industrial Drives",0.00
43288,"Ritika Pandey","Industrial Drives",0.00
44150,"Mohit Nair","Industrial Drives",0.00
46219,"Ritesh Patel","Industrial Drives",0.00
47607,"Aman Joshi","Industrial Drives",0.00
44458,"Neha Gupta","Industrial Drives",0.00
24668,"Ishaan Reddy","Industrial Drives",0.00
41944,"Varun Gupta","Industrial Drives",0.00
38109,"Arjun Reddy","Industrial Drives",0.00
30303,"Deepak Ghosh","Industrial Drives",0.00
6431,"Nikhil Sinha","Industrial Drives",0.00
47797,"Ishaan Jain","Industrial Drives",0.00
11998,"Aditya Ghosh","Industrial Drives",0.00
46883,"Diya Iyer","Industrial Drives",0.00
40552,"Aarav Choudhary","Industrial Drives",0.00
46032,"Priya Reddy","Industrial Drives",0.00
14135,"Priya Dubey","Industrial Drives",0.00
26903,"Yash Dubey","Industrial Drives",0.00
31162,"Tanmay Kapoor","Machine Learning",0.00
47565,"Aman Ghosh","Machine Learning",0.00
10197,"Kunal Gupta","Machine Learning",0.00
44590,"Om Joshi","Machine Learning",0.00
18283,"Aditi Ghosh","Machine Learning",0.00
8626,"Rahul Bansal","Machine Learning",0.00
43182,"Aditi Choudhary","Machine Learning",0.00
23697,"Ritesh Jain","Machine Learning",0.00
40698,"Manav Sharma","Machine Learning",0.00
29080,"Priya Kapoor","Machine Learning",0.00
43373,"Yash Agarwal","Machine Learning",0.00
48898,"Aarav Verma","Machine Learning",0.00
31889,"Pooja Sharma","Machine Learning",0.00
30438,"Manav Dubey","Machine Learning",0.00
4741,"Krishna Rao","Machine Learning",0.00
30449,"Rohan Pandey","Machine Learning",0.00
45368,"Aarav Iyer","Machine Learning",0.00
44401,"Manav Mehta","Machine Learning",0.00
40761,"Meera Nair","Machine Learning",0.00
7512,"Om Choudhary","Machine Learning",0.00
34578,"Neha Joshi","Machine Learning",0.00
28453,"Aditi Jain","Machine Learning",0.00
47410,"Aarav Gupta","Machine Learning",0.00
10374,"Aarav Gupta","Machine Learning",0.00
7808,"Yash Patel","Machine Learning",0.00
21853,"Rahul Sinha","Machine Learning",0.00
43891,"Dev Nair","Machine Learning",0.00
46765,"Rahul Das","Digital Signal Processing",0.00
7236,"Siddharth Bansal","Digital Signal Processing",0.00
45824,"Aman Joshi","Digital Signal Processing",0.00
20780,"Pooja Choudhary","Digital Signal Processing",0.00
16763,"Sneha Sinha","Digital Signal Processing",0.00
34640,"Ritesh Patel","Digital Signal Processing",0.00
22031,"Pooja Agarwal","Digital Signal Processing",0.00
18623,"Sai Nair","Digital Signal Processing",0.00
49991,"Aarav Gupta","Digital Signal Processing",0.00
43635,"Rohan Verma","Digital Signal Processing",0.00
23455,"Vivaan Sharma","Digital Signal Processing",0.00
13434,"Neha Dubey","Digital Signal Processing",0.00
10849,"Dev Rao","Digital Signal Processing",0.00
10986,"Ritika Sharma","Digital Signal Processing",0.00
29575,"Neha Rao","Digital Signal Processing",0.00
46798,"Mohit Agarwal","Digital Signal Processing",0.00
38251,"Rohan Rao","Digital Signal Processing",0.00
44057,"Nikhil Jain","Digital Signal Processing",0.00
3010,"Sai Mehta","Digital Signal Processing",0.00
3301,"Deepak Nair","Digital Signal Processing",0.00
49206,"Sneha Verma","Digital Signal Processing",0.00
13375,"Dev Mehta","Digital Signal Processing",0.00
21293,"Aarav Das","Digital Signal Processing",0.00
22224,"Neha Patel","Digital Signal Processing",0.00
12144,"Siddharth Das","System Integration",0.00
12003,"Diya Bansal","System Integration",0.00
